time,symbol,open,high,low,close,pat_score,pat_bias,pat_name,pat_engulfing,pat_doji,pat_hammer,pat_shooting_star,pat_harami,pat_morning_star,pat_evening_star,pat_marubozu
2026-07-21 03:30:00,AUDUSD,0.70002,0.70032,0.69991,0.70029,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:45:00,AUDUSD,0.7003,0.70057,0.70016,0.70016,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:00:00,AUDUSD,0.70017,0.7006,0.70006,0.70042,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:15:00,AUDUSD,0.70041,0.70067,0.70037,0.70055,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:30:00,AUDUSD,0.70055,0.70077,0.70044,0.70059,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 04:45:00,AUDUSD,0.70058,0.70069,0.70047,0.70054,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 05:00:00,AUDUSD,0.70055,0.70094,0.70052,0.70084,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 05:15:00,AUDUSD,0.70085,0.70095,0.70038,0.70039,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 05:30:00,AUDUSD,0.7004,0.70097,0.70039,0.70079,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 05:45:00,AUDUSD,0.70079,0.70085,0.70058,0.70066,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 06:00:00,AUDUSD,0.70067,0.70077,0.70039,0.70051,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 06:15:00,AUDUSD,0.70051,0.70064,0.70045,0.70056,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 06:30:00,AUDUSD,0.70055,0.7007,0.70047,0.70048,-100.0,-1,pat_shooting_star=-100,0,0,0,-100,0,0,0,0
2026-07-21 06:45:00,AUDUSD,0.70048,0.70071,0.70037,0.70038,-100.0,-1,pat_shooting_star=-100,0,0,0,-100,0,0,0,0
2026-07-21 07:00:00,AUDUSD,0.70038,0.70067,0.70038,0.70058,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-21 07:15:00,AUDUSD,0.70057,0.70061,0.70037,0.70039,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 07:30:00,AUDUSD,0.7004,0.70076,0.70036,0.70069,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 07:45:00,AUDUSD,0.70069,0.70078,0.7006,0.70076,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 08:00:00,AUDUSD,0.70075,0.70095,0.70063,0.70064,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 08:15:00,AUDUSD,0.70064,0.70088,0.70062,0.70084,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 08:30:00,AUDUSD,0.70084,0.70107,0.70082,0.70103,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 08:45:00,AUDUSD,0.70102,0.70104,0.70078,0.70085,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:00:00,AUDUSD,0.70084,0.70121,0.70082,0.70099,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:15:00,AUDUSD,0.701,0.7013,0.70091,0.70118,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:30:00,AUDUSD,0.70119,0.70151,0.70111,0.70141,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 09:45:00,AUDUSD,0.7014,0.70185,0.70135,0.70173,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 10:00:00,AUDUSD,0.70173,0.70227,0.70173,0.70188,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 10:15:00,AUDUSD,0.70189,0.70203,0.70168,0.70169,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 10:30:00,AUDUSD,0.70169,0.70196,0.7016,0.70173,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 10:45:00,AUDUSD,0.70173,0.70199,0.70171,0.70189,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:00:00,AUDUSD,0.70191,0.70214,0.70182,0.70205,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:15:00,AUDUSD,0.70206,0.70231,0.70199,0.70209,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 11:30:00,AUDUSD,0.70209,0.70219,0.70184,0.70213,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 11:45:00,AUDUSD,0.70213,0.70227,0.702,0.70219,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 12:00:00,AUDUSD,0.7022,0.70235,0.70213,0.70225,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 12:15:00,AUDUSD,0.70225,0.70262,0.70221,0.70221,0.0,0,"pat_doji=100,pat_shooting_star=-100",0,100,0,-100,0,0,0,0
2026-07-21 12:30:00,AUDUSD,0.70222,0.70258,0.70215,0.7024,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 12:45:00,AUDUSD,0.70239,0.70253,0.7023,0.70237,0.0,0,"pat_doji=100,pat_harami=-100",0,100,0,0,-100,0,0,0
2026-07-21 13:00:00,AUDUSD,0.70236,0.70266,0.70231,0.70246,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 13:15:00,AUDUSD,0.70247,0.70269,0.70243,0.70256,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 13:30:00,AUDUSD,0.70257,0.70259,0.70215,0.70217,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 13:45:00,AUDUSD,0.70216,0.70217,0.70185,0.70196,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:00:00,AUDUSD,0.70196,0.70201,0.70146,0.70167,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:15:00,AUDUSD,0.70168,0.70184,0.70152,0.70161,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 14:30:00,AUDUSD,0.70161,0.70193,0.70161,0.70186,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 14:45:00,AUDUSD,0.70187,0.70189,0.70156,0.7018,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 15:00:00,AUDUSD,0.7018,0.70191,0.70143,0.70149,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 15:15:00,AUDUSD,0.70149,0.70156,0.70108,0.70113,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 15:30:00,AUDUSD,0.70114,0.70148,0.70109,0.70126,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 15:45:00,AUDUSD,0.70127,0.70168,0.70126,0.70162,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 16:00:00,AUDUSD,0.70163,0.70168,0.7013,0.70164,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 16:15:00,AUDUSD,0.70164,0.70164,0.70081,0.70092,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 16:30:00,AUDUSD,0.70093,0.70109,0.70026,0.70033,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 16:45:00,AUDUSD,0.70033,0.70073,0.70026,0.70053,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 17:00:00,AUDUSD,0.70052,0.70127,0.70052,0.70118,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-21 17:15:00,AUDUSD,0.70116,0.70117,0.70086,0.70096,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 17:30:00,AUDUSD,0.70095,0.70108,0.70047,0.70071,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 17:45:00,AUDUSD,0.70072,0.70078,0.70029,0.70043,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 18:00:00,AUDUSD,0.70042,0.70068,0.7003,0.70066,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 18:15:00,AUDUSD,0.70066,0.70113,0.70065,0.70098,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 18:30:00,AUDUSD,0.70097,0.70124,0.70084,0.70086,-100.0,-1,pat_shooting_star=-100,0,0,0,-100,0,0,0,0
2026-07-21 18:45:00,AUDUSD,0.70088,0.70092,0.70061,0.70072,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:00:00,AUDUSD,0.70073,0.70082,0.70063,0.70066,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:15:00,AUDUSD,0.70065,0.70074,0.70041,0.70043,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:30:00,AUDUSD,0.7004,0.70063,0.70033,0.70058,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 19:45:00,AUDUSD,0.70057,0.70077,0.70053,0.70065,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 20:00:00,AUDUSD,0.70066,0.70078,0.70055,0.70062,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 20:15:00,AUDUSD,0.70061,0.70078,0.70058,0.70077,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-21 20:30:00,AUDUSD,0.70078,0.70079,0.70049,0.70058,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 20:45:00,AUDUSD,0.70057,0.70065,0.7005,0.70057,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 21:00:00,AUDUSD,0.70058,0.7006,0.70024,0.70035,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:15:00,AUDUSD,0.70036,0.70051,0.70023,0.70047,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:30:00,AUDUSD,0.70046,0.70052,0.70026,0.70049,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 21:45:00,AUDUSD,0.7005,0.70054,0.70043,0.70052,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 22:00:00,AUDUSD,0.70055,0.7006,0.70043,0.7005,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-21 22:15:00,AUDUSD,0.7005,0.7006,0.70047,0.7005,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 22:30:00,AUDUSD,0.70051,0.70054,0.70007,0.70007,-100.0,-1,pat_marubozu=-100,0,0,0,0,0,0,0,-100
2026-07-21 22:45:00,AUDUSD,0.70007,0.70031,0.70004,0.70031,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-21 23:00:00,AUDUSD,0.70032,0.70032,0.69999,0.70001,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-21 23:15:00,AUDUSD,0.7,0.70001,0.69977,0.69999,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-21 23:30:00,AUDUSD,0.69998,0.69998,0.69983,0.69991,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 23:45:00,AUDUSD,0.69991,0.7,0.69975,0.69981,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 00:00:00,AUDUSD,0.69961,0.69995,0.69961,0.69989,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 00:15:00,AUDUSD,0.69984,0.70001,0.69981,0.70001,100.0,1,pat_marubozu=100,0,0,0,0,0,0,0,100
2026-07-22 00:30:00,AUDUSD,0.70001,0.70003,0.69967,0.69984,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 00:45:00,AUDUSD,0.69992,0.69999,0.69969,0.69979,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 01:00:00,AUDUSD,0.6998,0.69997,0.69975,0.69988,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-22 01:15:00,AUDUSD,0.69988,0.7,0.69988,0.69995,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 01:30:00,AUDUSD,0.69995,0.69997,0.69986,0.69987,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 01:45:00,AUDUSD,0.69987,0.69988,0.69972,0.69975,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 02:00:00,AUDUSD,0.69975,0.69987,0.69968,0.69983,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 02:15:00,AUDUSD,0.69985,0.6999,0.69973,0.69974,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 02:30:00,AUDUSD,0.69975,0.69987,0.69972,0.69984,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 02:45:00,AUDUSD,0.69984,0.70004,0.69978,0.70002,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 03:00:00,AUDUSD,0.70002,0.7002,0.69985,0.70017,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 03:15:00,AUDUSD,0.70016,0.70047,0.70014,0.70041,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 03:30:00,AUDUSD,0.70041,0.70048,0.70012,0.70016,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 03:45:00,AUDUSD,0.70014,0.70092,0.70011,0.70088,100.0,1,"pat_engulfing=100,pat_marubozu=100",100,0,0,0,0,0,0,100
2026-07-22 04:00:00,AUDUSD,0.70091,0.70126,0.7009,0.70107,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:15:00,AUDUSD,0.70106,0.70113,0.70047,0.70057,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:30:00,AUDUSD,0.70058,0.70058,0.70031,0.70046,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 04:45:00,AUDUSD,0.70046,0.70073,0.70045,0.70055,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 05:00:00,AUDUSD,0.70056,0.70059,0.70004,0.70029,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 05:15:00,AUDUSD,0.70028,0.70082,0.7002,0.70069,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 05:30:00,AUDUSD,0.70069,0.70079,0.70024,0.7005,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 05:45:00,AUDUSD,0.70049,0.70059,0.70036,0.70039,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:00:00,AUDUSD,0.70038,0.7005,0.69999,0.7001,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 06:15:00,AUDUSD,0.70009,0.70055,0.70009,0.70052,100.0,1,"pat_engulfing=100,pat_marubozu=100",100,0,0,0,0,0,0,100
2026-07-22 06:30:00,AUDUSD,0.70052,0.70058,0.70003,0.70008,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 06:45:00,AUDUSD,0.70007,0.70016,0.69983,0.69992,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:00:00,AUDUSD,0.69992,0.69998,0.69964,0.69979,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:15:00,AUDUSD,0.69979,0.69993,0.69972,0.69989,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-22 07:30:00,AUDUSD,0.6999,0.70005,0.69983,0.70001,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 07:45:00,AUDUSD,0.7,0.70001,0.69977,0.69989,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:00:00,AUDUSD,0.69991,0.69997,0.69977,0.69985,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:15:00,AUDUSD,0.69985,0.70003,0.69973,0.69975,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:30:00,AUDUSD,0.69974,0.69976,0.69937,0.69948,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 08:45:00,AUDUSD,0.69949,0.6997,0.69931,0.69969,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 09:00:00,AUDUSD,0.69969,0.70001,0.69964,0.69975,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 09:15:00,AUDUSD,0.69976,0.69978,0.69904,0.69915,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 09:30:00,AUDUSD,0.69913,0.69953,0.69898,0.69944,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 09:45:00,AUDUSD,0.69946,0.69963,0.69928,0.6996,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:00:00,AUDUSD,0.69961,0.6999,0.69946,0.69989,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:15:00,AUDUSD,0.69987,0.70029,0.69982,0.70008,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 10:30:00,AUDUSD,0.70008,0.70051,0.69948,0.69962,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 10:45:00,AUDUSD,0.69962,0.69987,0.69944,0.69961,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 11:00:00,AUDUSD,0.69961,0.69962,0.69925,0.69931,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 11:15:00,AUDUSD,0.69931,0.69963,0.69919,0.69963,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 11:30:00,AUDUSD,0.69962,0.69987,0.69961,0.69978,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 11:45:00,AUDUSD,0.69977,0.69993,0.69962,0.69972,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:00:00,AUDUSD,0.6997,0.69989,0.69966,0.69979,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-22 12:15:00,AUDUSD,0.6998,0.69991,0.69959,0.69975,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:30:00,AUDUSD,0.69974,0.69983,0.69931,0.69947,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 12:45:00,AUDUSD,0.69947,0.69951,0.69919,0.69938,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:00:00,AUDUSD,0.69939,0.6995,0.69914,0.69923,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 13:15:00,AUDUSD,0.69923,0.69957,0.69919,0.69939,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 13:30:00,AUDUSD,0.6994,0.69945,0.69927,0.69945,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-22 13:45:00,AUDUSD,0.69944,0.69954,0.69926,0.69926,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:00:00,AUDUSD,0.69927,0.69945,0.69918,0.69931,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:15:00,AUDUSD,0.69932,0.69939,0.69913,0.69916,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 14:30:00,AUDUSD,0.69915,0.69937,0.69887,0.69908,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 14:45:00,AUDUSD,0.69908,0.69944,0.69892,0.69943,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 15:00:00,AUDUSD,0.69944,0.6996,0.69931,0.69949,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 15:15:00,AUDUSD,0.6995,0.69952,0.69921,0.69932,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 15:30:00,AUDUSD,0.69932,0.69949,0.69912,0.69916,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 15:45:00,AUDUSD,0.69915,0.69917,0.69801,0.69847,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 16:00:00,AUDUSD,0.69847,0.69911,0.69846,0.69898,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-22 16:15:00,AUDUSD,0.69898,0.69959,0.69887,0.69939,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 16:30:00,AUDUSD,0.69941,0.69995,0.69941,0.69984,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 16:45:00,AUDUSD,0.69983,0.69989,0.69935,0.69947,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 17:00:00,AUDUSD,0.6995,0.69969,0.69928,0.69955,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 17:15:00,AUDUSD,0.69956,0.69976,0.69921,0.69935,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 17:30:00,AUDUSD,0.69934,0.69968,0.69927,0.6996,100.0,1,"pat_engulfing=100,pat_harami=100",100,0,0,0,100,0,0,0
2026-07-22 17:45:00,AUDUSD,0.69959,0.69992,0.69944,0.6996,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 18:00:00,AUDUSD,0.6996,0.69984,0.69955,0.69965,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 18:15:00,AUDUSD,0.69965,0.69985,0.69947,0.69982,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 18:30:00,AUDUSD,0.69983,0.6999,0.69964,0.6998,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 18:45:00,AUDUSD,0.69981,0.70003,0.69976,0.70002,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:00:00,AUDUSD,0.70002,0.70007,0.69966,0.69971,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 19:15:00,AUDUSD,0.6997,0.69975,0.69942,0.69953,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:30:00,AUDUSD,0.69953,0.69961,0.69937,0.69943,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 19:45:00,AUDUSD,0.69942,0.69962,0.69933,0.69954,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 20:00:00,AUDUSD,0.69953,0.69967,0.69946,0.6995,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 20:15:00,AUDUSD,0.6995,0.69964,0.69945,0.69951,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 20:30:00,AUDUSD,0.6995,0.69954,0.69921,0.69931,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 20:45:00,AUDUSD,0.69932,0.69943,0.69918,0.69925,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 21:00:00,AUDUSD,0.69926,0.69931,0.69907,0.6991,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 21:15:00,AUDUSD,0.69909,0.69943,0.69907,0.69943,100.0,1,"pat_engulfing=100,pat_marubozu=100",100,0,0,0,0,0,0,100
2026-07-22 21:30:00,AUDUSD,0.69943,0.69947,0.69927,0.69938,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 21:45:00,AUDUSD,0.69938,0.69952,0.69936,0.69947,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 22:00:00,AUDUSD,0.69948,0.69953,0.69929,0.69932,-100.0,-1,pat_engulfing=-100,-100,0,0,0,0,0,0,0
2026-07-22 22:15:00,AUDUSD,0.69932,0.69953,0.69927,0.69949,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-22 22:30:00,AUDUSD,0.69948,0.6995,0.69935,0.69944,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-22 22:45:00,AUDUSD,0.69945,0.6996,0.69927,0.69953,100.0,1,pat_hammer=100,0,0,100,0,0,0,0,0
2026-07-22 23:00:00,AUDUSD,0.69953,0.69981,0.69946,0.69979,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 23:15:00,AUDUSD,0.69979,0.69981,0.69973,0.69979,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-22 23:30:00,AUDUSD,0.69978,0.6998,0.69961,0.69962,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-22 23:45:00,AUDUSD,0.69962,0.69978,0.69956,0.69969,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 00:00:00,AUDUSD,0.6994,0.69942,0.69936,0.69941,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 00:15:00,AUDUSD,0.69941,0.69942,0.69901,0.69903,-100.0,-1,"pat_engulfing=-100,pat_marubozu=-100",-100,0,0,0,0,0,0,-100
2026-07-23 00:30:00,AUDUSD,0.69905,0.69922,0.69892,0.69896,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 00:45:00,AUDUSD,0.69897,0.69926,0.69839,0.69896,100.0,1,pat_doji=100,0,100,0,0,0,0,0,0
2026-07-23 01:00:00,AUDUSD,0.69896,0.69925,0.69886,0.69888,-100.0,-1,pat_shooting_star=-100,0,0,0,-100,0,0,0,0
2026-07-23 01:15:00,AUDUSD,0.69888,0.69895,0.69876,0.69878,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-23 01:30:00,AUDUSD,0.69879,0.69888,0.69867,0.6987,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-20 23:45:00,GBPUSD,1.34293,1.34313,1.34293,1.34308,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:00:00,GBPUSD,1.3423,1.34234,1.34222,1.34224,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:15:00,GBPUSD,1.3426,1.34287,1.34183,1.34212,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 00:30:00,GBPUSD,1.34212,1.34242,1.34201,1.34228,100.0,1,pat_harami=100,0,0,0,0,100,0,0,0
2026-07-21 00:45:00,GBPUSD,1.34224,1.34231,1.34193,1.3421,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 01:00:00,GBPUSD,1.34207,1.34255,1.34207,1.34244,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 01:15:00,GBPUSD,1.34244,1.34247,1.34224,1.34243,0.0,0,"pat_doji=100,pat_harami=-100",0,100,0,0,-100,0,0,0
2026-07-21 01:30:00,GBPUSD,1.34243,1.34249,1.34238,1.34246,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
2026-07-21 01:45:00,GBPUSD,1.34247,1.3427,1.34245,1.34264,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:00:00,GBPUSD,1.34264,1.34287,1.34258,1.34282,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:15:00,GBPUSD,1.34283,1.34287,1.34275,1.34281,-100.0,-1,pat_harami=-100,0,0,0,0,-100,0,0,0
2026-07-21 02:30:00,GBPUSD,1.3428,1.34291,1.34279,1.34282,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 02:45:00,GBPUSD,1.34281,1.34312,1.34278,1.34309,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:00:00,GBPUSD,1.34309,1.34335,1.34297,1.34305,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:15:00,GBPUSD,1.34305,1.34313,1.34275,1.34281,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:30:00,GBPUSD,1.34282,1.34322,1.34267,1.34319,0.0,0,none,0,0,0,0,0,0,0,0
2026-07-21 03:45:00,GBPUSD,1.34318,1.3435,1.34308,1.3431,-100.0,-1,pat_shooting_star=-100,0,0,0,-100,0,0,0,0
2026-07-21 04:00:00,GBPUSD,1.3431,1.34347,1.34296,1.34324,100.0,1,pat_engulfing=100,100,0,0,0,0,0,0,0
